16/09/2016;450;A;PYG;0,00059300;0,00059540;5542,93000000;5564,22000000
16/09/2016;460;A;UAH;0,12770000;0,12790000;25,80000000;25,85000000
16/09/2016;470;A;JPY;0,03223000;0,03225000;102,35000000;102,38000000
16/09/2016;482;A;GEL;1,41620000;1,44120000;2,29000000;2,33000000
16/09/2016;490;A;ALL;0,02676000;0,02687000;122,81000000;123,30000000
16/09/2016;495;A;HNL;0,14490000;0,14560000;22,67000000;22,77000000
16/09/2016;500;A;SLL;0,00057890;0,00058940;5600,00000000;5700,00000000
16/09/2016;503;A;MDL;0,16670000;0,16760000;19,69600000;19,79600000
16/09/2016;506;A;RON;0,82720000;0,82860000;3,98320000;3,98910000
16/09/2016;510;A;BGN;1,88250000;1,88360000;1,75220000;1,75290000
16/09/2016;530;B;GIP;4,36400000;4,36640000;1,32250000;1,32300000
16/09/2016;535;A;EGP;0,37160000;0,37170000;8,87990000;8,88000000
16/09/2016;540;B;GBP;4,31840000;4,32060000;1,30870000;1,30910000
16/09/2016;545;B;FKP;4,36230000;4,36640000;1,32200000;1,32300000
16/09/2016;560;A;LBP;0,00218600;0,00219400;1504,40000000;1509,40000000
16/09/2016;570;B;SHP;4,35970000;4,36710000;1,32120000;1,32320000
16/09/2016;575;A;SYP;0,01538000;0,01543000;213,90000000;214,50000000
16/09/2016;585;A;SZL;0,23140000;0,23240000;14,20190000;14,26200000
16/09/2016;603;A;LSL;0,23150000;0,23240000;14,20190000;14,25200000
16/09/2016;608;A;TMT;0,94330000;0,94620000;3,48820000;3,49820000
16/09/2016;622;A;MZN;0,04287000;0,04299000;76,78000000;76,98000000
16/09/2016;625;A;ERN;0,20320000;0,20970000;15,74000000;16,24000000
16/09/2016;630;A;NGN;0,01036000;0,01038000;318,00000000;318,50000000
16/09/2016;635;A;AOA;0,01983000;0,01999000;165,06600000;166,41600000
16/09/2016;640;A;TWD;0,10410000;0,10410000;31,69800000;31,70800000
16/09/2016;642;A;TRY;1,10640000;1,10730000;2,98060000;2,98260000
16/09/2016;660;A;PEN;0,97220000;0,97300000;3,39200000;3,39400000
16/09/2016;665;A;BTN;0,04926000;0,04927000;66,98000000;66,99000000
16/09/2016;670;A;MRO;0,00914100;0,00935000;353,00000000;361,00000000
16/09/2016;680;B;TOP;1,46380000;1,58090000;0,44360000;0,47900000
16/09/2016;685;A;MOP;0,41250000;0,41340000;7,98300000;7,99900000
16/09/2016;706;A;ARS;0,21870000;0,21900000;15,07000000;15,08500000
16/09/2016;715;A;CLP;0,00489200;0,00489400;674,32000000;674,47000000
16/09/2016;720;A;COP;0,00111600;0,00111700;2953,99000000;2957,01000000
16/09/2016;725;A;CUP;3,29980000;3,30040000;1,00000000;1,00000000
16/09/2016;730;A;DOP;0,07122000;0,07178000;45,98000000;46,33000000
16/09/2016;735;A;PHP;0,06883000;0,06887000;47,92400000;47,94400000
16/09/2016;741;A;MXN;0,16770000;0,16790000;19,66000000;19,68000000
16/09/2016;745;A;UYU;0,11250000;0,11270000;29,28000000;29,33000000
16/09/2016;755;B;BWP;0,30660000;0,30960000;0,09290000;0,09380000
16/09/2016;760;A;MWK;0,00459800;0,00463100;712,64000000;717,64000000
16/09/2016;766;A;ZMW;0,32300000;0,32370000;10,19500000;10,21500000
16/09/2016;770;A;GTQ;0,43870000;0,43900000;7,51800000;7,52100000
16/09/2016;775;A;MMK;0,00268300;0,00268800;1228,00000000;1230,00000000
16/09/2016;778;B;PGK;1,02360000;1,05780000;0,31020000;0,32050000
16/09/2016;779;A;HRK;0,48990000;0,49040000;6,73010000;6,73510000
16/09/2016;780;A;LAK;0,00040640;0,00040750;8100,00000000;8120,00000000
16/09/2016;785;A;ZAR;0,23180000;0,23210000;14,21750000;14,23250000
16/09/2016;795;A;CNY;0,49430000;0,49480000;6,67070000;6,67600000
16/09/2016;796;A;CNH;0,49600000;0,49620000;6,65160000;6,65320000
16/09/2016;800;A;QAR;0,90630000;0,90670000;3,64020000;3,64110000
16/09/2016;805;A;OMR;8,55310000;8,57250000;0,38500000;0,38580000
16/09/2016;810;A;YER;0,01319000;0,01320000;249,95000000;250,25000000
16/09/2016;815;A;IRR;0,00010970;0,00010970;30080,00000000;30085,00000000
16/09/2016;820;A;SAR;0,87940000;0,88020000;3,74980000;3,75230000
16/09/2016;825;A;KHR;0,00079410;0,00081520;4048,52000000;4155,48000000
16/09/2016;828;A;MYR;0,79650000;0,79780000;4,13700000;4,14300000
16/09/2016;830;A;RUB;0,05071000;0,05081000;64,95500000;65,07500000
16/09/2016;831;A;BYN;1,67670000;1,70390000;1,93700000;1,96800000
16/09/2016;835;A;TJS;0,41880000;0,41940000;7,87000000;7,88000000
16/09/2016;840;A;MUR;0,09300000;0,09381000;35,18000000;35,48000000
16/09/2016;845;A;NPR;0,03075000;0,03076000;107,28000000;107,32000000
16/09/2016;850;A;SCR;0,24630000;0,25010000;13,19630000;13,39630000
16/09/2016;855;A;LKR;0,02264000;0,02278000;144,90000000;145,74000000
16/09/2016;860;A;INR;0,04917000;0,04919000;67,09670000;67,11670000
16/09/2016;865;A;IDR;0,00025070;0,00025090;13155,00000000;13160,00000000
16/09/2016;870;A;MVR;0,21080000;0,21930000;15,05000000;15,65000000
16/09/2016;875;A;PKR;0,03156000;0,03158000;104,52000000;104,57000000
16/09/2016;880;A;ILS;0,87380000;0,87420000;3,77520000;3,77640000
16/09/2016;892;A;KGS;0,04793000;0,04814000;68,55200000;68,85200000
16/09/2016;893;A;UZS;0,00110900;0,00111300;2965,00000000;2975,00000000
16/09/2016;905;A;BDT;0,04201000;0,04216000;78,29000000;78,54000000
16/09/2016;912;B;WST;1,28360000;1,35650000;0,38900000;0,41100000
16/09/2016;913;A;KZT;0,00971000;0,00971300;339,80000000;339,85000000
